SECOND_FLD,grid_code
12436_26977,1103.6860900000004
12436_26978,1175.83007
12436_26979,1139.2188000000003
12436_26980,2607.0603000000006
12436_26981,2809.8246000000004
12436_26982,1868.1724
12436_26983,2196.9306000000006
12436_26984,1481.8419699999997
12436_26985,901.01955
12436_26986,842.93547
12436_26987,3245.384199999999
12436_26988,2464.0180999999993
12436_26989,3071.2196000000004
12436_26990,1341.8871599999998
12436_26992,4782.593199999998
12436_26993,5076.709000000003
12436_26994,2257.2877000000003
12436_26995,1531.18873
12436_26996,987.4887800000002
12436_26997,1583.4499899999996
12436_26998,670.30527
12436_26999,600.0251400000001
12436_27000,348.66191000000003
12436_27001,552.2160200000001
12436_27002,645.2755499999998
12436_27003,1100.8817599999988
12436_27004,169.02125999999998
12436_27005,1517.1867399999996
12436_27006,450.0359099999999
12436_27007,728.9192700000001
12436_27008,105.36324000000002
12436_27009,489.9844799999999
12436_27010,64.64168
12436_27011,539.5802799999999
12436_27012,165.83155999999997
12436_27013,1076.7211400000003
12436_27014,475.2596
12436_27015,556.22558
12436_27016,798.4497000000001
12436_27017,471.7345999999999
12436_27018,939.9304899999998
12436_27019,1045.61935
12436_27020,1252.65523
12436_27021,1413.89233
12436_27022,1559.9094400000004
12436_27023,1779.8712399999995
12436_27024,1115.1628500000004
12437_26903,14.377460000000001
12437_26911,4.31275
12437_26912,23.61629
12437_26913,28.48862
12437_26914,24.02195
12437_26915,5.49978
12437_26918,113.50981
12437_26919,6.2481
12437_26928,16.92004
12437_26929,134.23552999999998
12437_26930,30.772599999999997
12437_26931,17.9694
12437_26934,1130.11385
12437_26935,4819.8367
12437_26936,2451.5760000000005
12437_26937,4832.9388
12437_26938,8433.897600000004
12437_26939,7451.655000000002
12437_26940,5978.985900000001
12437_26941,5019.521700000003
12437_26942,1989.0909
12437_26943,3289.3846000000012
12437_26944,3794.203900000001
12437_26945,2155.210429999999
12437_26946,783.4475400000001
12437_26947,2523.0879099999997
12437_26948,3070.1324999999997
12437_26949,2247.670200000001
12437_26950,3173.537700000001
12437_26951,3274.6490999999996
12437_26952,5677.901600000005
12437_26953,8499.585000000005
12437_26954,9943.333099999993
12437_26955,8182.420799999997
12437_26956,5910.731900000005
12437_26957,5391.348299999999
12437_26958,2278.6758
12437_26959,3131.8655999999996
12437_26960,707.32856
12437_26961,260.23838
12437_26962,1394.7222399999998
12437_26963,355.43356000000006
12437_26965,396.9093700000001
12437_26966,1135.8864299999998
12437_26967,3622.253949999998
12437_26968,3636.635200000001
12437_26969,851.2075000000002
12437_26970,1679.4294399999992
12437_26971,6181.436499999999
12437_26972,9703.4227
12437_26973,8530.561599999997
12437_26974,2259.1302299999993
12437_26975,2101.5263000000004
12437_26976,1739.8425000000013
12437_26977,1249.78868
12437_26978,1688.6587199999997
12437_26979,2804.075500000001
12437_26980,3167.5279
12437_26981,3795.702399999997
12437_26982,2156.0744999999997
12437_26983,3069.724799999999
12437_26984,2782.676879999999
12437_26985,1852.1882900000005
12437_26986,1007.65379
12437_26987,1833.3632999999995
12437_26988,2406.3717999999985
12437_26989,2416.8442
12437_26990,134.05867
12437_26992,4694.9079999999985
12437_26993,4408.764600000001
12437_26994,1924.982250000001
12437_26995,1542.4583300000002
12437_26996,573.2870699999999
12437_26997,736.26923
12437_26998,738.9834299999999
12437_26999,1393.2565399999999
12437_27000,199.11671000000004
12437_27001,1347.0673500000007
12437_27002,96.75643
12437_27003,574.3758899999999
12437_27004,368.90355
12437_27005,1636.2476000000001
12437_27006,1204.74656
12437_27007,245.87354999999997
12437_27008,159.58996000000002
12437_27009,263.17314
12437_27010,78.12477
12437_27011,773.8075399999999
12437_27012,583.28277
12437_27013,1993.7760999999987
12437_27014,196.19717999999995
12437_27015,140.79575
12437_27016,453.86715000000004
12437_27017,1399.72407
12437_27018,1782.7285699999995
12437_27019,2069.47455
12437_27020,1480.2960399999995
12437_27021,1675.6075900000003
12437_27022,1388.4437300000002
12437_27023,993.2225000000004
12437_27024,484.49745000000024
12438_26904,8.56356
12438_26905,2.85039
12438_26916,9.45844
12438_26917,28.84171
12438_26918,21.23545
12438_26919,17.41112
12438_26922,2.63298
12438_26928,22.9295
12438_26929,188.76693000000003
12438_26930,121.49515
12438_26931,4.38065
12438_26934,327.69135
12438_26935,2208.1393
12438_26936,1921.3535999999997
12438_26937,2552.180500000001
12438_26938,4201.382499999998
12438_26939,6702.211399999999
12438_26940,5387.3778
12438_26941,1901.5151000000003
12438_26942,3355.073799999999
12438_26943,4141.2878999999975
12438_26944,5427.480100000001
12438_26945,4626.270100000002
12438_26946,3181.1291
12438_26947,2583.2206999999985
12438_26948,2370.417999999999
12438_26949,2916.7192000000014
12438_26950,4164.047499999999
12438_26951,3914.5139999999997
12438_26952,5405.897099999998
12438_26953,6261.766599999997
12438_26954,6140.104100000001
12438_26955,6209.664599999998
12438_26956,6080.0109
12438_26957,5168.101300000001
12438_26958,1700.5856
12438_26959,824.3311
12438_26960,412.9410500000002
12438_26961,1075.4438699999996
12438_26962,751.4096
12438_26963,6.121180000000001
12438_26965,1103.3929799999996
12438_26966,1928.2167200000004
12438_26967,3957.0002000000013
12438_26968,2736.4965
12438_26969,1273.3246000000004
12438_26970,973.46733
12438_26971,3041.9264000000003
12438_26972,7300.3132
12438_26973,7685.765599999998
12438_26974,4053.872599999998
12438_26975,1681.1799000000003
12438_26976,3274.6052000000004
12438_26977,1943.0426999999997
12438_26978,3501.6042
12438_26979,4165.808099999999
12438_26980,3076.8452000000007
12438_26981,3380.3739000000014
12438_26982,2155.8314999999993
12438_26983,2846.7538000000004
12438_26984,3159.0832
12438_26985,1325.1886399999994
12438_26986,1092.1024999999997
12438_26987,668.5664099999999
12438_26988,1017.1162000000002
12438_26989,1008.5549000000002
12438_26990,970.6160200000002
12438_26992,1343.0712
12438_26993,1872.50373
12438_26994,802.6227000000001
12438_26995,1255.2840699999997
12438_26996,905.2510100000002
12438_26997,382.18067999999994
12438_27000,56.20991
12438_27001,1196.5872600000005
12438_27002,688.11143
12438_27003,84.70107
12438_27004,482.48511
12438_27005,2782.8897000000015
12438_27006,3445.3907
12438_27007,979.2028100000001
12438_27008,774.44222
12438_27009,596.70248
12438_27010,542.0272199999999
12438_27011,697.1869700000002
12438_27012,84.51233000000002
12438_27013,275.43398
12438_27014,75.87553
12438_27015,131.51889
12438_27016,36.56034
12438_27017,644.4737099999999
12438_27018,845.2691899999995
12438_27019,1018.0926200000004
12438_27020,1213.1948100000013
12438_27021,1823.88762
12438_27022,2456.372499999999
12438_27023,1612.4898100000003
12439_26907,8.12145
12439_26919,2.7530099999999997
12439_26928,11.62214
12439_26929,46.21634
12439_26930,24.51547
12439_26933,5.17991
12439_26934,663.6454500000002
12439_26935,2490.3452
12439_26936,2273.099799999998
12439_26937,1552.8766999999998
12439_26938,1919.6357999999996
12439_26939,4629.622800000001
12439_26940,5112.4910999999975
12439_26941,2116.3883
12439_26942,2478.3737999999994
12439_26943,4044.3427999999985
12439_26944,4082.0123
12439_26945,4666.231899999997
12439_26946,2685.322100000001
12439_26947,4276.9960999999985
12439_26948,2671.55
12439_26949,2482.4775000000004
12439_26950,2141.266899999999
12439_26951,2396.9748000000004
12439_26952,1958.4227999999998
12439_26953,2602.7619999999993
12439_26954,2740.791
12439_26955,2873.2983999999997
12439_26956,1352.5477999999998
12439_26957,2303.656999999999
12439_26958,2712.163299999999
12439_26959,2111.1213
12439_26960,837.0199899999997
12439_26961,823.78597
12439_26962,792.0899000000002
12439_26965,210.35805
12439_26966,901.7751600000003
12439_26967,1743.4162299999991
12439_26968,3352.007200000001
12439_26969,596.8460200000001
12439_26970,842.8525000000001
12439_26971,3223.300099999998
12439_26972,4917.1293000000005
12439_26973,5611.047000000001
12439_26974,2301.4414
12439_26975,1332.21995
12439_26976,2341.1232000000005
12439_26977,1099.6723
12439_26978,4486.263099999997
12439_26979,3204.526300000001
12439_26980,2265.086949999999
12439_26981,1189.90505
12439_26982,607.18566
12439_26983,1178.7189600000004
12439_26984,3074.058000000001
12439_26985,2408.2897999999996
12439_26986,582.16834
12439_26987,544.1043
12439_26988,1375.3304599999992
12439_26989,603.6215800000002
12439_26990,761.1516199999999
12439_26991,770.22997
12439_26997,466.42061
12439_26998,935.7339799999997
12439_26999,1101.8087300000004
12439_27001,1004.4231200000007
12439_27002,1086.4636999999998
12439_27003,38.52539
12439_27004,704.0268599999998
12439_27005,2493.34964
12439_27006,1896.7321200000001
12439_27007,446.3357199999999
12439_27008,131.00604
12439_27009,9.14061
12439_27010,181.53501000000003
12439_27011,678.7405400000001
12439_27012,1272.02076
12439_27013,2469.3753400000005
12439_27014,678.6230800000002
12439_27015,773.2968199999998
12439_27016,474.04044
12439_27017,997.1627400000004
12439_27018,1124.0011099999995
12439_27019,933.9466
12439_27020,910.7328299999998
12439_27021,1880.5164399999994
12439_27022,3522.8933000000006
12439_27023,3409.617009999999
12440_26921,8.263399999999999
12440_26928,28.86936
12440_26930,62.58393999999999
12440_26931,201.85260000000005
12440_26932,129.79498999999998
12440_26933,85.71843999999999
12440_26934,50.3013
12440_26935,1258.9144000000001
12440_26936,1888.7761999999998
12440_26937,715.5712499999997
12440_26938,887.43835
12440_26939,3374.327800000001
12440_26940,6188.827499999997
12440_26941,5304.371799999996
12440_26942,4283.9565
12440_26943,5115.2793
12440_26944,4990.024799999999
12440_26945,5142.340300000001
12440_26946,1607.9092999999998
12440_26947,3549.409500000001
12440_26948,1165.4353
12440_26949,2401.222300000001
12440_26950,1270.0661
12440_26951,1215.1441999999995
12440_26952,2213.6956
12440_26953,2639.3561
12440_26954,1387.2554600000005
12440_26955,2526.674900000001
12440_26956,1207.0694000000003
12440_26957,384.49219000000005
12440_26958,842.8600300000002
12440_26959,819.0989999999999
12440_26960,563.2803200000001
12440_26961,1731.5496
12440_26962,288.62527
12440_26964,709.8887699999999
12440_26965,332.8416
12440_26966,849.3588599999998
12440_26967,1356.9903199999994
12440_26968,4704.3670999999995
12440_26969,1849.5187699999994
12440_26970,652.5903000000001
12440_26971,2085.207800000001
12440_26972,5154.3023
12440_26973,4146.964999999999
12440_26974,2110.420779999999
12440_26975,1435.3840400000001
12440_26976,2376.2609000000007
12440_26977,1032.1573400000002
12440_26978,3010.9594999999995
12440_26979,2528.576900000001
12440_26980,1536.243659999999
12440_26981,923.4207200000005
12440_26982,1258.0433500000001
12440_26983,1364.9795799999997
12440_26984,1780.6730000000005
12440_26985,1277.0376999999999
12440_26986,1113.64915
12440_26987,1493.9780899999992
12440_26988,1046.5379
12440_26989,399.33528
12440_26990,182.63253
12440_26991,31.9107
12440_26992,261.1176200000001
12440_26993,262.79773
12440_26994,462.65344999999985
12440_26995,2203.0176999999985
12440_26996,789.3268399999998
12440_26997,480.60221999999993
12440_26998,186.60845
12440_26999,1096.5399000000002
12440_27001,434.52101
12440_27002,493.0769900000001
12440_27003,1290.0919000000001
12440_27004,402.0813899999999
12440_27005,903.6474
12440_27006,729.6549599999998
12440_27007,807.4132200000001
12440_27008,996.31586
12440_27009,7.8707199999999995
12440_27010,25.31563
12440_27011,218.61167000000003
12440_27012,79.24904999999998
12440_27013,768.1981000000003
12440_27014,565.4183999999999
12440_27015,1253.0021700000007
12440_27016,1323.0719199999996
12440_27017,1377.9255899999998
12440_27018,841.15988
12440_27019,823.9676800000002
12440_27020,727.9261000000001
12440_27021,989.2026400000005
12440_27022,1366.62835
12440_27023,2722.453700000001
12441_26928,112.93265999999998
12441_26929,6.283919999999999
12441_26932,191.04873999999998
12441_26933,561.79206
12441_26934,400.19145999999995
12441_26935,306.65823000000006
12441_26936,1336.2732
12441_26937,37.2447
12441_26938,153.51260000000002
12441_26939,1070.075
12441_26940,5813.989599999998
12441_26941,5830.5177
12441_26942,1447.3838100000003
12441_26943,1588.3415600000003
12441_26944,1725.31689
12441_26945,3175.1906000000017
12441_26946,1484.5766900000003
12441_26947,1272.6849900000002
12441_26948,906.10966
12441_26949,872.92374
12441_26950,580.81315
12441_26951,1804.9217999999996
12441_26952,2618.443270000001
12441_26953,2022.3241199999995
12441_26954,743.2237399999999
12441_26955,1564.5744
12441_26956,1306.1445999999996
12441_26957,735.52931
12441_26958,578.9721300000001
12441_26959,1382.0305800000008
12441_26960,937.0135099999999
12441_26961,1285.26123
12441_26962,273.21993
12441_26964,679.8052000000001
12441_26965,1177.5673499999998
12441_26966,1064.05126
12441_26967,2705.8504000000016
12441_26968,2318.8347999999996
12441_26969,2336.922300000001
12441_26970,3218.9995999999983
12441_26971,5006.231199999997
12441_26972,5803.9498
12441_26973,5125.5713
12441_26974,2977.4975999999997
12441_26975,1244.8150399999997
12441_26976,1115.99923
12441_26977,475.55159999999984
12441_26978,1757.5620699999995
12441_26979,1737.5426800000007
12441_26980,891.1116899999998
12441_26981,511.8429500000001
12441_26982,925.0857400000001
12441_26983,1342.5429099999997
12441_26984,664.48345
12441_26985,582.1514299999998
12441_26986,1141.00346
12441_26987,1311.7810700000002
12441_26988,823.0165000000001
12441_26989,836.8819200000003
12441_26990,1256.5624
12441_26991,925.1529
12441_26992,970.9190900000002
12441_26993,1345.2123900000001
12441_26994,1156.07925
12441_26995,872.69934
12441_26996,79.87801999999999
12441_26997,108.84019
12441_26998,592.4304599999999
12441_26999,780.6151
12441_27000,26.91057
12441_27001,852.1143800000002
12441_27002,723.5728399999998
12441_27003,21.168
12441_27004,101.92449
12441_27005,574.4242900000002
12441_27006,564.73554
12441_27007,719.1210699999997
12441_27008,917.1511199999995
12441_27009,155.98024
12441_27010,272.76386
12441_27011,977.1313900000004
12441_27012,132.61978
12441_27014,184.83919
12441_27015,645.40699
12441_27016,1110.4577400000003
12441_27017,1159.4159400000005
12441_27018,623.40194
12441_27019,695.3147700000001
12441_27020,1013.7441399999998
12441_27021,956.8579500000004
12441_27022,1029.9523800000004
12441_27023,1418.1785100000004
12442_26905,11.48987
12442_26912,4.298019999999999
12442_26923,21.99337
12442_26929,246.94409999999996
12442_26930,102.71096
12442_26932,30.36893
12442_26933,486.81802999999996
12442_26934,1134.68215
12442_26935,1924.1905
12442_26936,5592.2306
12442_26937,979.54087
12442_26938,905.4408099999999
12442_26939,1340.0474000000002
12442_26940,5680.085899999999
12442_26941,4491.569900000001
12442_26942,1628.3401
12442_26943,1401.6667699999998
12442_26944,1408.4946099999997
12442_26945,2776.3947000000003
12442_26946,3176.1146999999996
12442_26947,2029.2043
12442_26948,1475.7056599999996
12442_26949,1106.86246
12442_26950,1053.2206600000002
12442_26951,2130.3469999999998
12442_26952,926.2240600000001
12442_26953,659.4267
12442_26954,492.0522200000001
12442_26955,945.4973200000001
12442_26956,604.1291400000001
12442_26957,591.8242200000001
12442_26958,513.9743799999999
12442_26959,413.53334
12442_26960,902.3536300000002
12442_26961,1293.0046999999997
12442_26964,1055.6064500000002
12442_26965,579.44764
12442_26966,235.60143
12442_26967,286.96735
12442_26968,1093.8597
12442_26969,2642.5345999999986
12442_26970,3072.9695999999985
12442_26971,5282.999599999997
12442_26972,3680.6294
12442_26973,3164.8555000000015
12442_26974,1756.1514799999995
12442_26975,803.8924900000003
12442_26976,932.6849399999998
12442_26977,791.2306700000001
12442_26978,427.90811999999994
12442_26979,2166.0435099999995
12442_26980,1299.1309799999992
12442_26981,990.08547
12442_26982,677.3094999999998
12442_26983,337.10044000000005
12442_26984,1230.713440000001
12442_26985,757.74932
12442_26986,1069.91891
12442_26987,1368.5452900000007
12442_26988,1508.1878900000002
12442_26989,826.3896299999999
12442_26990,546.7992799999998
12442_26991,1009.6588000000002
12442_26992,989.3732199999998
12442_26993,1563.7996899999994
12442_26994,1477.01971
12442_26995,1245.0259
12442_26996,1482.0282399999994
12442_26997,266.75072
12442_26998,254.16329
12442_26999,687.8741599999997
12442_27000,821.454
12442_27001,145.87504
12442_27003,535.9001900000001
12442_27004,245.56382000000002
12442_27005,2005.46093
12442_27006,1632.3074699999997
12442_27007,642.4282000000001
12442_27008,806.1021500000003
12442_27009,716.69885
12442_27010,114.37795999999999
12442_27011,63.69422999999999
12442_27012,456.17000000000013
12442_27013,460.94686
12442_27014,184.33454
12442_27015,741.3385099999999
12442_27016,1155.8216799999998
12442_27017,1098.8888299999999
12442_27018,783.9931800000002
12442_27019,1027.6847500000003
12442_27020,928.0408699999995
12442_27021,860.6881899999998
12442_27022,955.8281700000001
12442_27023,864.5817199999998
12443_26905,23.147640000000003
12443_26930,683.0529600000001
12443_26933,577.4068999999998
12443_26934,1868.4707600000006
12443_26935,2428.0397999999996
12443_26936,4064.257599999999
12443_26937,3700.751699999999
12443_26938,1658.0623999999996
12443_26939,2206.313200000001
12443_26940,3131.6165000000005
12443_26941,2106.1646999999994
12443_26942,638.01809
12443_26943,2025.4656000000002
12443_26944,1457.5880400000003
12443_26945,3717.803300000002
12443_26946,4828.7435000000005
12443_26947,1511.7043999999999
12443_26948,2996.8698999999992
12443_26949,1323.6623
12443_26950,1424.9082699999992
12443_26951,1888.3226000000004
12443_26952,1642.3546399999993
12443_26953,1508.7864400000008
12443_26954,1207.7513999999999
12443_26955,2406.1878000000006
12443_26956,1116.5040999999999
12443_26957,1204.2549000000001
12443_26958,171.86039
12443_26959,493.86997999999994
12443_26960,1406.7176299999999
12443_26961,543.56919
12443_26963,208.69903999999997
12443_26964,532.0222600000001
12443_26965,79.57191999999999
12443_26966,713.6884699999999
12443_26967,317.7916599999999
12443_26968,1720.9837599999996
12443_26969,2929.1170999999995
12443_26970,3359.381999999999
12443_26971,4928.130100000002
12443_26972,2483.1602999999986
12443_26973,1432.5672
12443_26974,1228.0651200000002
12443_26975,446.72506000000004
12443_26976,549.5509299999999
12443_26977,1360.6530999999998
12443_26978,2111.30528
12443_26979,2151.1884
12443_26980,377.43897999999996
12443_26981,335.55332
12443_26982,557.9098199999999
12443_26983,1045.7702900000002
12443_26984,1498.45293
12443_26985,954.0159000000002
12443_26986,1022.75605
12443_26987,781.09897
12443_26988,2342.3819000000003
12443_26989,1766.911199999999
12443_26990,1544.4111899999996
12443_26991,879.6992700000003
12443_26992,100.42376999999999
12443_26993,46.39255
12443_26994,85.42916000000001
12443_26995,1309.8280300000001
12443_26996,1103.78974
12443_26997,1079.06406
12443_26998,317.58692
12443_26999,634.60379
12443_27000,1126.8411700000001
12443_27001,1195.3934799999993
12443_27002,1110.9620200000004
12443_27004,848.0673099999999
12443_27005,2471.1013000000003
12443_27006,1302.1584400000006
12443_27007,994.5670699999998
12443_27008,2042.9178999999997
12443_27009,1154.5038599999996
12443_27010,421.91736
12443_27011,571.29801
12443_27012,679.86333
12443_27013,1286.1187199999997
12443_27014,688.80872
12443_27015,890.7149799999997
12443_27016,1604.7315200000003
12443_27017,1755.6982500000001
12443_27018,848.9707100000004
12443_27019,1241.5200799999996
12443_27020,1020.23036
12443_27021,746.0035299999996
12443_27022,669.9918600000001
12444_26898,59.53616000000001
12444_26899,7.7385
12444_26905,115.26169
12444_26908,10.741129999999998
12444_26923,28.201749999999997
12444_26924,39.3819
12444_26925,50.94097
12444_26929,51.755790000000005
12444_26930,607.0072000000001
12444_26931,97.10393
12444_26932,26.34626
12444_26933,579.89368
12444_26934,2932.7022999999995
12444_26935,1761.7541999999999
12444_26936,2301.6190000000006
12444_26937,2110.841989999999
12444_26938,539.4572499999999
12444_26939,895.29222
12444_26940,2128.804700000001
12444_26941,1238.4348
12444_26942,1419.1225999999995
12444_26943,1507.7979400000004
12444_26944,2029.3559799999998
12444_26945,1879.8692000000005
12444_26946,1680.9472999999998
12444_26947,1737.3292999999994
12444_26948,2441.833199999999
12444_26949,1579.9126999999999
12444_26950,1859.7100200000004
12444_26951,2077.3277
12444_26952,2348.1993
12444_26953,1679.1667699999998
12444_26954,1284.4618
12444_26955,1791.7475700000005
12444_26956,1528.5635300000004
12444_26957,1131.52841
12444_26958,732.8871900000003
12444_26959,544.05873
12444_26960,1412.18624
12444_26961,359.25717
12444_26963,1311.3330000000003
12444_26964,346.8215
12444_26965,338.57158999999996
12444_26966,200.96614
12444_26967,148.45596
12444_26968,1138.2749000000001
12444_26969,1667.691199999999
12444_26970,2883.3442000000005
12444_26971,5096.2375999999995
12444_26972,2907.7663000000007
12444_26973,2439.9625999999994
12444_26974,3429.4528
12444_26975,1236.1743099999997
12444_26976,1065.3921100000002
12444_26977,1073.40385
12444_26978,1615.087499999999
12444_26979,2313.5289100000005
12444_26980,1888.6830499999994
12444_26981,333.25707
12444_26982,1712.9350900000004
12444_26983,587.35
12444_26984,187.49409
12444_26985,208.45497999999998
12444_26986,249.29148999999998
12444_26987,134.21627
12444_26988,373.68989999999997
12444_26989,441.82484
12444_26990,1155.6426699999997
12444_26991,1006.4575699999997
12444_26992,1140.5618
12444_26993,358.16517
12444_26994,391.39007
12444_26995,532.5029599999999
12444_26996,707.6003900000002
12444_26997,1215.7314799999997
12444_26998,780.6646300000001
12444_26999,1292.2389399999997
12444_27000,1130.5471100000007
12444_27001,1445.2265800000002
12444_27002,1561.0722200000002
12444_27003,1071.1560399999998
12444_27006,1284.5716200000006
12444_27007,1322.3145799999998
12444_27008,891.6944900000001
12444_27009,134.98634
12444_27010,128.71956
12444_27011,274.38938
12444_27012,778.4831099999999
12444_27013,2135.14827
12444_27014,1101.0597399999997
12444_27015,902.0706299999998
12444_27016,1452.3400600000002
12444_27017,1419.69107
12444_27018,889.2182200000002
12444_27019,915.8628299999999
12445_26896,100.21144999999999
12445_26897,15.27375
12445_26898,14.870239999999999
12445_26899,108.86659
12445_26900,304.33214
12445_26917,26.53277
12445_26918,24.815760000000004
12445_26923,23.79427
12445_26924,11.51353
12445_26925,99.61847999999999
12445_26926,5.38075
12445_26930,149.41875000000002
12445_26931,553.9386999999999
12445_26932,376.31999999999994
12445_26933,793.98265
12445_26934,1409.51418
12445_26935,1648.56386
12445_26936,2931.9563999999996
12445_26937,2108.7956999999997
12445_26938,1289.85443
12445_26939,1425.9780300000002
12445_26940,2237.528200000001
12445_26941,1895.461
12445_26942,377.57292
12445_26943,1076.3213399999997
12445_26944,549.3131200000001
12445_26945,1139.1345999999999
12445_26946,678.2354900000001
12445_26947,1392.7243999999998
12445_26948,2500.9610000000002
12445_26949,1955.6954000000007
12445_26950,890.0020999999999
12445_26951,1375.62902
12445_26952,1607.8125600000003
12445_26953,259.49866999999995
12445_26954,352.08582
12445_26955,733.8112599999997
12445_26956,883.6524499999999
12445_26957,347.63345
12445_26958,422.6269799999999
12445_26959,180.17965
12445_26960,1033.2009800000003
12445_26961,198.40426999999997
12445_26963,657.6358399999999
12445_26964,922.0451699999996
12445_26965,466.55347000000006
12445_26966,1088.7507999999998
12445_26967,833.60375
12445_26968,1494.78
12445_26969,1174.0117599999994
12445_26970,1258.3321500000002
12445_26971,1913.4545999999996
12445_26972,2088.8014999999996
12445_26973,2255.387499999999
12445_26974,2159.156779999999
12445_26975,1530.8423999999995
12445_26976,1013.7512000000003
12445_26977,726.4467600000002
12445_26978,596.9536000000002
12445_26979,1847.5867700000003
12445_26980,2387.5758199999996
12445_26981,309.71521
12445_26982,473.1335399999999
12445_26983,331.6544
12445_26984,1093.0934900000002
12445_26985,720.9095899999999
12445_26986,137.25886
12445_26987,272.02083999999996
12445_26988,436.5463299999999
12445_26989,1247.2637699999998
12445_26990,758.0106799999999
12445_26991,313.09162
12445_26992,218.97432999999998
12445_26993,480.78270000000003
12445_26994,998.7305100000002
12445_26995,821.8308499999998
12445_26996,1202.3165999999999
12445_26997,1497.76392
12445_26998,2236.2222000000015
12445_26999,3689.0400999999997
12445_27000,3440.496710000001
12445_27001,1148.8928900000005
12445_27002,1729.4251900000002
12445_27003,1572.2565899999993
12445_27004,1014.6987499999999
12445_27005,1516.7125199999996
12445_27007,550.8093799999998
12445_27008,1080.8310800000004
12445_27010,39.30558
12445_27011,181.2931
12445_27012,81.48593
12445_27013,726.4553999999999
12445_27014,403.52873000000005
12445_27015,661.7027099999999
12445_27016,905.5028700000003
12445_27017,908.68605
12445_27018,1106.2975300000007
12446_26896,15.20104
12446_26897,37.68545
12446_26898,51.335739999999994
12446_26900,110.83743
12446_26905,99.06046999999998
12446_26906,8.19255
12446_26907,74.89622
12446_26908,8.058639999999999
12446_26913,3.6364099999999997
12446_26917,4.6798
12446_26918,59.499100000000006
12446_26919,19.08437
12446_26925,22.10534
12446_26926,385.14573999999993
12446_26927,348.94552999999996
12446_26928,43.601580000000006
12446_26929,32.34892
12446_26930,64.57898
12446_26931,34.12514
12446_26932,7.37193
12446_26933,75.22012
12446_26934,1010.2613000000005
12446_26935,2246.1997000000006
12446_26936,2664.3426
12446_26937,1661.17674
12446_26938,1289.8884999999998
12446_26939,1662.2769
12446_26940,2293.1807
12446_26941,1581.6579
12446_26942,500.01850000000013
12446_26943,668.4578000000001
12446_26944,778.9151199999997
12446_26945,1330.2641
12446_26946,547.4751100000001
12446_26947,1078.5145899999998
12446_26948,3764.0732999999996
12446_26949,2383.7113699999995
12446_26950,1172.7324400000005
12446_26951,1678.2717199999997
12446_26952,2252.210850000001
12446_26953,510.68906999999984
12446_26954,218.83239999999998
12446_26955,327.59523
12446_26956,346.68478999999996
12446_26957,938.78766
12446_26958,674.9442699999997
12446_26959,808.3860700000001
12446_26960,679.0668800000002
12446_26961,131.77
12446_26963,401.9443999999999
12446_26964,834.9307100000001
12446_26965,22.09618
12446_26966,577.9268800000001
12446_26967,1573.7981099999993
12446_26968,1432.3722000000002
12446_26969,238.40558000000001
12446_26970,147.79721
12446_26971,939.3116099999999
12446_26972,249.38607000000002
12446_26973,898.9502199999998
12446_26974,397.75158999999996
12446_26975,698.25379
12446_26976,310.8546099999999
12446_26977,468.8840500000001
12446_26978,718.6314799999999
12446_26979,766.2959800000003
12446_26980,845.84591
12446_26981,91.22631
12446_26982,212.07361
12446_26983,72.72932
12446_26984,598.0077499999999
12446_26985,921.1160300000003
12446_26986,841.3330399999999
12446_26987,936.3024600000002
12446_26988,830.3984499999999
12446_26989,718.6564699999997
12446_26990,285.53485
12446_26991,73.14412
12446_26992,173.71928
12446_26993,492.16164000000003
12446_26994,1453.3034899999998
12446_26995,1495.4085100000004
12446_26996,1225.0326799999996
12446_26997,1126.2104800000004
12446_26998,3765.3471
12446_26999,4138.404500000001
12446_27000,3761.4632299999994
12446_27001,1586.4780899999994
12446_27002,2535.9640999999992
12446_27003,2232.8034100000004
12446_27004,1005.8596900000001
12446_27005,984.8894100000002
12446_27006,829.8047700000003
12446_27007,317.8378200000001
12446_27008,116.0491
12446_27010,169.39517999999998
12446_27011,393.48393999999996
12446_27012,64.52624000000002
12446_27013,65.03656
12446_27014,150.29819
12446_27015,257.69435000000004
12446_27016,1128.4038300000002
12446_27017,741.84977
12446_27018,607.0268800000001
12447_26900,62.59679
12447_26901,221.24056999999996
12447_26902,184.64184
12447_26903,43.7653
12447_26904,627.0404400000002
12447_26905,393.48858999999993
12447_26906,130.72327
12447_26907,191.02419
12447_26908,312.21977
12447_26909,52.72616
12447_26910,17.16928
12447_26912,5.24702
12447_26913,22.03275
12447_26917,32.00393
12447_26926,123.20205999999999
12447_26927,627.4457800000001
12447_26928,144.98457
12447_26929,233.05444
12447_26930,92.01095999999998
12447_26931,61.61416
12447_26932,64.53425
12447_26933,37.540079999999996
12447_26934,1302.9699500000002
12447_26935,2372.6281
12447_26936,1717.1721000000005
12447_26937,868.70871
12447_26938,461.78701
12447_26939,997.98561
12447_26940,2426.8671
12447_26941,1771.5595
12447_26942,592.9922099999999
12447_26943,108.10504999999999
12447_26944,803.41739
12447_26945,380.07329
12447_26946,673.2804399999999
12447_26947,2454.5325000000007
12447_26948,4903.884600000001
12447_26949,1544.70332
12447_26950,552.8196200000001
12447_26951,1514.7578999999996
12447_26952,2442.1983099999998
12447_26953,876.40435
12447_26954,461.62011
12447_26955,216.55455999999998
